Title,Date,Description,Link,Image
No title,"February 27 ,2024 by
                    Usthb",,/news/congratulations-from-the-rector-of-usthb-to-the-promoted-teachers,https://www.usthb.dz//storage/news/thumbnail/fQnAhsB5oJNMTqWmn7DozQrVxaghzwYEBb9vTQWz.png
No title,"February 29 ,2024 by
                    Usthb","تنظم نيابة مديرية العلاقات الخارجية لجامعة وهران1 أحمد بن بلة، بالتنسيق مع النادي العلمي ""النادي الرقمي للتدريب التربوي"" : الطبعة الأولى 'هاكاثون الطلاب من أجل التحديث البيئي والإجتماعي والإقتصادي' SHESMES -2024في الفترة الممتدة من 24 إلى 25 أفريل 2024 تحت شعار""رقمنة التنمية المستدامة""
 
البطاقة التقنية واستمارة المشاركة👉","/news/student-hackathon-for-ecological,-social-and-economic-modernization",https://www.usthb.dz//storage/news/thumbnail/DAWHelkj4n532t9STrIMG8zQ0AV3o6QmKEuj3ipI.png
No title,"February 28 ,2024 by
                    Usthb",إعلان الاستشارة رقم 06-2024,/news/notice-of-consultation-no.6-2024,https://www.usthb.dz//storage/news/thumbnail/xwhlywoponx6L3XisW0CgJdvNPtVEShxaXP0Y19b.png
No title,"February 29 ,2024 by
                    Usthb",إعلان إلغاء الإستشارة الحصة: 2رقم 05-2024,/news/notice-of-cancellation-of-consultation-n05-Lot:-02-2024,https://www.usthb.dz//storage/news/thumbnail/4wtmuVa6S3qyGJOchHQZJ4j1juZFc7KLq27mXT29.png
No title,"February 29 ,2024 by
                    Usthb",إشعار بإرساء الاستشارة المؤقتة رقم 5-2024,/news/notice-of-provisional-award-of-consultation-no.5-2024,https://ui-avatars.com/api/?name=%D8%A5+%D8%A8+%D8%A7+%D8%A7+%D8%B1+5&color=7F9CF5&background=ff004800
No title,"February 29 ,2024 by
                    Usthb",إشعار بإرساء الاستشارة المؤقتة رقم 5-2024,/news/notice-of-provisional-award-of-consultation-no.05-2024,https://www.usthb.dz//storage/news/thumbnail/n1VOoByITfRDXWkeg7ecCGvwbEaLI3fW16nIMYYW.png
No title,"March 01 ,2024 by
                    Usthb","لا تفوت فرصة المشاركة في النسخة الرابعة من BSAM الرابعة من اليوم العلمي BIOPHARM ""الاجتماع العلمي السنوي الرابع BIOPHARM"" والذي سيكون عنوانه: ""المنتجات الصيدلانية المشعة: السياق وآفاق التنمية"".
الموعد النهائي يقترب بسرعة! حان الوقت لتقديم ملخصك على المنصة https://bsam.biopharm.dz/
الموعد النهائي لتقديم الملخصات: 9 مارس 2024
لإرسال ملخصك، اتبع هاتين الخطوتين البسيطتين:
• قم بتنزيل وإكمال قالب الملخص: https://bsam.biopharm.dz/
• أرسل طلب المشاركة: https://bsam.biopharm.dz/submit",/news/the-4th-biopharm-scientific-annual-meeting-,https://www.usthb.dz//storage/news/thumbnail/OS8ArIaLlwOTC2HrOurBNYhrXr8ftREYz12wzWQY.png
No title,"March 01 ,2024 by
                    Usthb","قام السيد مدير جامعة هواري بومدين للعلوم و التكنولوجيا البروفيسور جمال الدين أكرتش، اليوم الخميس 29 فيفري 2024، بإختتام الأسبوع التكويني لفائدة الأساتذة، من أجل تكوين 1000 أستاذ في التخصصات التقنية من تنظيم وزارة التعليم العالي والبحث العلمي، و ذلك بحضور الأستاذة قاصد أسيا رئيسة اللجنة الوطنية لتعزيز إستعمال اللغة الإنجليزية، المقامة بجامعة هواري بومدين للعلوم والتكنولوجيا من 25 إلى 29 فيفري 2024، و أيضا بحضور كل من نائب مدير الجامعة المكلف بالتكوين العالي في الطورين الاول و الثاني و التكوين المتواصل و الشهادات و التكوين العالي في التدرج البروفيسور بالي نور الدين، نائب مدير الجامعة المكلف بالتكوين في الطور الثالث و التأهيل الجامعي و البحث العلمي و التكوين في ما بعد التدرج البروفسور يوسف وزير و الامين العام للجامعة السيد شهدة خالد.
حيث سلمت شهادات للأساتذة الذين تابعوا التكوين، كما شكر السيد مدير الجامعة البروفيسور جمال الدين أكرتش كل الأساتذة المكونين و كل من شارك في إنجاح هذا الأسبوع التكويني في اللغة الإنجليزية.
 



   
 
 




 
 


 



​",/news/conclusion-of-the-english-training-week-for-the-benefit-of-1000-teachers-in-technical-specialties,https://www.usthb.dz//storage/news/thumbnail/edJqM6N8okPrMOBMRazOn1qo4HfPVQ6CmjOcyiLC.jpg
No title,"March 03 ,2024 by
                    Usthb",,/news/congratulation-from-the-rector-of-usthb-to-the-teachers-teacher-promoted-to-the-rank-of-Professor,https://www.usthb.dz//storage/news/thumbnail/SBVJpyf0wyRFQiJYM4ELz4hu1qFLPNX1C9Y4vPoR.png
No title,"March 27 ,2024 by
                    Usthb",إعلان الاستشارة رقم10-2024,/news/notice-of-consultation-no.10-2024,https://www.usthb.dz//storage/news/thumbnail/DQ0DeA37qkprEqPH7VbKEGNONbYwlLxUjboedYSl.png
No title,"March 05 ,2024 by
                    Usthb","2024 إعـــلان عـــن تــوظيــــف
 
تعلن جامعة هواري بومدين للعلوم والتكنولوجيا عن فتح مسابقة توظيف في الرتب المبينة أدناه:
 
شروط الالتحاق:
- على أساس الشهادة:
- شهادة دكتوراه أو شهادة دكتوراه في العلوم أو ما يعادلها.
- عن طريق المسابقة على أساس الشهادة للحائزين على شهادة الماجستير أو شهادة معترف بمعادلتها.
 




الكلية


الشعبة


التخصص


الأولوية


عدد المناصب


التعيين




 
 
 
 
 
 
 
 
الرياضيات
 


 
 
الجبر ونظرية الأعداد


الجبر


 
 
01
 


 
 
06


 
 
 
 
 
 
 
 
كلية الرياضيات




الجبر ونظرية الأعداد




علم الحساب، والترميز، والتوافقيات




المعادلات التفاضلية في المجال المعقّد




الجيومترية




الرياضيات الأساسية والتشفير




 
 
التحليل
 


التحليل


 
 
01


 
 
06




التحكم الأمثل في المعادلات التفاضلية الجزئية EDP




المعادلات التفاضلية الجزئية




الأنظمة الديناميكية والجيومترية




 
الاحتمالات والإحصاء


الرياضيات المالية والاكتوارية


 
01


 
08




الاحتمالات والإحصاء




الاحتمالات الإحصائية والتطبيقات




 
 
البحوث العملية


الرياضيات المنفصلة، والتحسين، والتشفير


 
 
01


 
 
10




النمذجة، والاقتصاد القياسي، والإحصائيات




التحسين العشوائي




البحث العملياتي




البحث العملياتي والماناجمنت




البحث العملياتي والرياضيات المنفصلة




 
 
 
 
العلوم البيولوجية


 
 
 
العلوم البيولوجية


الطفيليات، وعلم الأحياء، والبيئة والمحيط


 
 
 
 
01


 
 
 
 
06


 
 
 
 
 
 
كلية العلوم البيولوجية




علم الكيمياء الحيوية، والمناعة، والعلاج الحيوي




الفيزيولوجيا، والفيزيولوجيا المرضية، وعلم الجينوم




علم الأحياء المجهري




علم الأحياء والتكنولوجيا الحيوية للنباتات الطبية والعطرية




علم المحيطات الساحلية والمحيط البحري




بيوتكنولوجيا


البيوتكنولوجيا والأمراض الجزيئية


01


01




علم البيئة والمحيط


التنوع البيولوجي، والتطور، والديناميكيات السكانية


01
 


01
 




 
الهندسة الميكانيكية وهندسة الطرائق


 
هندسة الطرائق


هندسة الطرائق الصيدلانية


01


 
05


 
 
كلية الهندسة الميكانيكية وهندسة الطرائق




هندسة البيئة


02




هندسة الطرائق الصناعية


02




هندسة التكرير


03




هندسة ميكانيكية 


بناء ميكانيكي


01


 
03




هندسة المواد


02




طاقوية


03




الإعلام الآلي
 


الإعلام الآلي


الإعلام الآلي


كل التخصصات


32


كلية الإعلام الآلي




الكيمياء


الكيمياء


الكيمياء


كل التخصصات


08


كلية الكيمياء




 
الفيزياء


 
الفيزياء


الفيزياء النظرية


 
01


 
15


 
كلية الفيزياء




فيزياء الإشعاعات




مواد ومكونات




الطاقوية وميكانيك الموائع




 
 
 
 
 
 
الهندسة الكهربائية


 
اتصالات


أنظمة الاتصالات


01


 
03


 
 
 
 
 
 
 
كلية الهندسة الكهربائية
 
 
 
 
 




شبكات الاتصالات


02




أنظمة ترددات الراديو


03




التخصصات الأخرى في الشعبة


04




 
إلكترو تقني


إلكترو تقني


01


 
02




آلات كهربائية


02




الطاقات المتجددة في الإلكترو تقني


03




التخصصات الأخرى في الشعبة


04




 
إلكترونيك


إلكترونيك


01


 
02




أجهزة


02




أوبترونيك الأنظمة


03




التخصصات الأخرى في الشعبة


04




 
أوتوماتيك


أوتوماتيك


01


 
 
03




التحكم في العمليات والروبوتيك


02




أوتوماتيك والإعلام الآلي الصناعي


03




التخصصات الأخرى في الشعبة


04




الهندسة المدنية


هندسة مدنية


منشآت معدنية


01


02


كلية الهندسة المدنية




هندسة مدنية


كل التخصصات في الشعبة


01


04




 
 
علوم الأرض والجغرافيا والتهيئة الإقليمية


 
 
جغرافيا وتهيئة الإقليم


مدن، المخاطر والتهيئة


 
 
01


02


 
 
 
كلية علوم الأرض والجغرافيا والتهيئة الإقليمية




التهيئة والتعمير


01




التهيئة والتخطيط الإقليمي


02




التهيئة الإقليمية


01




تهيئة وتخطيط المناطق الريفية


02




 
جيولوجيا


المصادر المعدنية، والمواد الجيولوجية، والمحيط


 
01


01




التكتونية


01




علوم الأرض البحرية والهندسة الساحلية


02




 
الوثائق المطلوبة لتكوين الملف:

طلب خطي للمشاركة.
نسخة من الشهادة أو المؤهل المطلوب.
نسخة من بطاقة التعريف الوطنية.
بطاقة معلومات تملأ من طرف المترشح.

يتعين على المترشحين المقبولين نهائيا، قبل تعيينهم في الرتبة المرشح لها، استكمال ملفاتهم الإدارية بكافة الوثائق الأخرى، لاسيما:

نسخة من شهادة إثبات وضعية المترشح تجاه الخدمة الوطنية.
شهادة الإقامة (01).
مستخرج من شهادة الميلاد (01).
الشهادات الطبية (الطب العام وأمراض الصدر) مسلّمة من طرف طبيب مختص تثبت أهلية المترشح لشغل المنصب المطلوب.
صورتان (02) شـمسيتان.

 
بالنسبة للموظفين: طلب السماح بالمشاركة في التوظيف ممضي من طرف المستخدم.
 
- معايير الانتقاء:
 

ملاءمةشعبة وتخصص شهادة المترشح.
تقدير الشهادة.
الأعمال العلمية المنجزة من طرف المترشح في شعبته وتخصصه قبل أو بعد حصوله على الشهادة المطلوبة.
الخبرة المهنية المكتسبة من قبل المترشح.
المقابلة مع لجنة الانتقاء.

 
 
طــــــــــرق الـــــــطعن:
يمكن للمترشحين غير المقبولين للمشاركة تقديم طـعن إلى السيد مدير الجامعة.
 
ترسل الملفات كاملة في ظرف خمسة عشر (15) يوم عمل ابتداء من تاريخ الظهور الأول للإعلان الإشهاري في جريدة وطنية عبر الأرضية الرقمية ""بروغرس"" وفقاً للرابط الالكتروني التالي: 
 
https://progres.mesrs.dz/webrecrutement",/news/recruitment-notice,https://www.usthb.dz//storage/news/thumbnail/AMklEqeYOdlRP8MeTna604xcbW6hMIU28rt08Ndx.jpg
No title,"March 08 ,2024 by
                    Usthb",,/news/study-times-during-the-month-of-ramadan,https://www.usthb.dz//storage/news/thumbnail/9wOVUDIyOFZdVGf1287zQ0nrElYQHH0jZ4Mhs2lH.jpg
No title,"March 27 ,2024 by
                    Usthb",إعلان الاستشارة رقم11-2024,/news/notice-of-consultation-no.11-2024,https://www.usthb.dz//storage/news/thumbnail/3leolQ7Lv0QBZxiY6U14L3QM46Ys1jfa7hGgCkhm.png
No title,"March 29 ,2024 by
                    Usthb",إعلان الاستشارة رقم12-2024,/news/notice-of-consultation-no.12-2024,https://www.usthb.dz//storage/news/thumbnail/slbRBcpZZJYNSrJNMG4oAyLYOaWc5okmK2o1TgaG.png
No title,"April 01 ,2024 by
                    Usthb","حاضنة الأعمال الرقمية هي مبادرة من وزارة التعليم العالي والبحث العلمي في الجزائر اذ تهدف إلى تمكين المؤسسات الناشئة وحاضنات الأعمال وكذا تشجيع الابتكار. نحن نوفر لكم الدعم الكامل، بدء من احتضان الأفكار إلى دخول السوق، مستفيدين من الخبرات المحلية والدولية. لحاضنتنا دور فعال في المساهمة في تعزيز ثقافة الابتكار من خلال بناء اقتصاد متنوع مبني على المعرفة.




 













🔗 https://business-seed.mesrs.dz/",/news/digital-business-incubator,https://www.usthb.dz//storage/news/thumbnail/ZFOIyZSPZ4D4rhlcx0AVTefj5BwCQtNITDLGYI2H.jpg
No title,"March 11 ,2024 by
                    Usthb",إعلان الاستشارة رقم08-2024,/news/notice-of-consultation-no.08-2024,https://www.usthb.dz//storage/news/thumbnail/sVNPPHcZOQcxTROyCjdaKlrLWNx5ABPjy0K1rvlb.png
No title,"March 14 ,2024 by
                    Usthb",منح دراسية فرنسا « france execellence ifa –doctorat » 2024,/news/“france-execellence-ifa-–doctorate”-2024-scholarships-,https://www.usthb.dz//storage/news/thumbnail/Yeujq2Yhv5HZPMlkh09VispIwtq85tFMZC7QquzD.png
No title,"March 15 ,2024 by
                    Usthb",المنح الدراسية في رومانيا للعام 2024-2025.,/news/scholarships-in-romania-for-the-year-2024-2025.,https://www.usthb.dz//storage/news/thumbnail/eT0mi6VrxCmdo9AO0IHrWjWifzRPdJ9Pl0LRU6AV.png
No title,"March 07 ,2024 by
                    Usthb",,/news/notice-of-provisional-award-of-consultation-no.06-2024,https://www.usthb.dz//storage/news/thumbnail/BBg787ajGUebYnHArHMe1xC7LqyFBfpIIhrUG6tc.png
No title,"March 07 ,2024 by
                    Usthb","إشعار بالإرساء المؤقت للإستشارة رقم 6- 2024 حصة رقم1
إشعار بالإرساء المؤقت للإستشارة رقم 6- 2024 حصة رقم 2",/news/notice-of-provisional-award-of-consultation-no.6-2024,https://www.usthb.dz//storage/news/thumbnail/tYwrnGRvg5Za6Og57L6edhwgMqa4X6fG9rhbVq0J.png
No title,"March 14 ,2024 by
                    Usthb",إعلان الاستشارة رقم09-2024,/news/notice-of-consultation-no.09-2024,https://www.usthb.dz//storage/news/thumbnail/TxhtTFypNyj4U2N3KGLUcidrjyoWHwpjczgbs5nf.png
No title,"March 20 ,2024 by
                    Usthb",مرفق بخصوص الدورة يتضمن المعلومات المتعلقة بالجائزة بما في ذلك شروط الترشح,/news/Call-for-participation-for-“Ablelhamid-Chomane-for-Arabic-researchers”-prize,https://www.usthb.dz//storage/news/thumbnail/XcI5Cu4ZaeCyw4p6xKNemxiDiglwOiiP6lmkbLEF.jpg
No title,"March 20 ,2024 by
                    Usthb",إشعار بتمديد الموعد النهائي المتعلق بالإستشارة رقم 2024-09 بتاريخ 14 مارس 2024,"/news/Notice-of-extension-of-deadline-relating-to-consultation-n09-2024-of-March-14,-2024",https://www.usthb.dz//storage/news/thumbnail/09aCmiKbvMVrFrIjd0d89N3RE4Dw5d7KUP7wtzEI.png
No title,"April 03 ,2024 by
                    Usthb","◀️ دعوة لتقديم الطلبات في إطار إطلاق النسخة الرابعة لبرنامج المنح الدراسية ""أندريه ماندوز"" الذي ينظمه المعهد الفرنسي بالجزائر لسنة 2024.
 
◀️عرض منح دراسية من جامعة “ADA” الأذربيجانية الصادرة عن سفارة جمهورية أذربيجان بالجزائر العاصمة
 
◀️برنامج جامعة ADA الدولية",/news/training-offers,https://www.usthb.dz//storage/news/thumbnail/0AUdNlPmVYxRNQFqp3D0TSQZCuHoOp5ISpsZc5xG.png
No title,"April 07 ,2024 by
                    Usthb","تطلق وزارة التعليم العالي والبحث العلمي دعوة لتقديم الطلبات لاختيار (03) أفضل أعمال             طلبةالدكتوراه الذين سيتم تكريمهم خلال الحفل المقرر بمناسبة الاحتفال باليوم الوطني             للطالب ابتداء من 19 ماي ، 2024.             يجب أن تتم عملية الاختيار وفقًا للإرشادات التالية:
            1. معايير الأهلية:            المسابقة مفتوحة لطلاب الدكتوراه:            - طلاب الدكتوراه الذين يعملون على موضوع الدكتوراه ضمن أحد المحاور الاستراتيجية الوطنية             الثلاثة: أمن الطاقة والأمن الغذائي وصحة المواطن            - طلاب الدكتوراه المسجلون بانتظام للعام الدراسي 2023-2024؛            - طلاب الدكتوراه الذين لم يناقشوا بعد عن أطروحاتهم بحلول 18 أبريل 2024 (آخر موعد لتقديم الطلبات)،            - طلاب الدكتوراه الحاصلون على منشور واحد على الأقل برتبة SCOPUS B.            
            2. عملية الاختيار:            - اختيارات متتالية على المستوى المحلي (3/مؤسسة)، جهوي (3/منطقة) ثم وطني (أول 3 من بين 09 منتخبين).
            - تقييم الملفات من قبل لجنة تم إنشاؤها داخل كل مؤسسة مكونة من VRPG/DAPG وVDPG/رئيس القسم (انظر            الملحق رقم 1 ""شبكة الاختيار"")            - الترتيب على أساس النتيجة السنوية المعادلة.            يتم تقييم ملفات المرشحين من خلال حساب الدرجات التي حصل عليها طلاب الدكتوراه (إجمالي النقاط)            وتقسيمها على عدد سنوات التسجيل للحصول على الدرجة السنوية المعادلة.            ترتيب المرشحين تنازليا على أساس احتساب الدرجة المعادلة السنوية. وفي حالة التعادل، سيتم أخذ            نتيجة تقييم المنشورات بعين الاعتبار.           3. الجدول الزمني المحدد مسبقا.           الدعوة لتقديم الطلبات مفتوحة من الأحد 7 أبريل إلى الخميس 18 أبريل 2024 (انظر الملحق رقم 2 ""الموعد النهائي"").           ◀️ شبكة اختيار لأفضل أعمال طلاب الدكتوراه          ◀️ الجدول الزمني المتعلق بالدعوة لتقديم الطلبات لاختيار أفضل عمل لطلاب الدكتوراه",/news/call-for-applications-for-the-selection-of-the-best-doctoral-student-work,https://www.usthb.dz//storage/news/thumbnail/bPFQ8tgFHjm8NqXICg33n9BjiMlGPOmHeAMUAzFh.png
No title,"April 16 ,2024 by
                    Usthb","في إطار النسخة الأولى لبرنامج منحة ""France Excellence IFA - الدكتوراه"" حول موضوع ""التقنيات العالية""، يمنح المعهد الفرنسي بالجزائر                    للعام الدراسي (2024-2025) 5 منح دراسية للطلاب المقيمين في الجزائر، الراغبين في التقدم نحو الإشراف المشترك مع إحدى الجامعات الفرنسية  
                  الدعوة لتقديم الطلبات مفتوحة من 10 مارس إلى 20 أبريل 2024 عند منتصف الليل (بتوقيت الجزائر العاصمة).  
                    تجدون أدناه التعليمات التي يجب اتباعها للحصول على منح الدكتوراه:https://www.if-algerie.com/blog/6e550ec2-9e25-445c-aa71-23672fa29862/bourses-d-etudes-france-excellence-ifa-doctorat-en-hautes-technologies-2024#/
  
                 رابط الاستمارة الإلكترونية :   https://framaforms.org/appel-a-candidatures-bourses-france-excellence-ifa-doctorat-hautes-technologies-2024-1707920208",/news/“france-excellence-ifa---doctorate”-scholarships-in-high-technologies-2024,https://www.usthb.dz//storage/news/thumbnail/cdsSxusjkQVXrrf4S39h3WJBfGk1AyB90tRbXYbT.png
No title,"April 16 ,2024 by
                    Usthb",إعلان الاستشارة رقم13-2024,/news/notice-of-consultation-no.13-2024,https://www.usthb.dz//storage/news/thumbnail/oMY5P1MfHzuvEQBDWnJyoJ6jFQXp5MHbbtfjNhUJ.png
No title,"April 16 ,2024 by
                    Usthb",إعلان الاستشارة رقم14-2024,/news/notice-of-consultation-no.14-2024,https://www.usthb.dz//storage/news/thumbnail/DSFGeU6GGijpMEAIv7wI7C5wAiB5gxqxe7s9ACSm.png
No title,"April 16 ,2024 by
                    Usthb",,/news/annaba-innovation-days-2nd-edition,https://www.usthb.dz//storage/news/thumbnail/NTkQBjm5IiLMBw3jekg2y7CpT8jwgM3WXmQUCL0A.png
No title,"April 20 ,2024 by
                    Usthb","دعوة للمشاركة في أولمبياد اللغة الإنجليزية العالمي للجامعات 2024 بالأردن
 
دليل الإشتراك",/news/english-language-olympia-uni-2024-jordan-,https://www.usthb.dz//storage/news/thumbnail/13wwTmJNYa6e9YrnGNP50P1cWxlrK3yxcbHoTJkB.png
No title,"April 20 ,2024 by
                    Usthb","View web version










 







A Message to Lead Applicants! 






 



هل أنت مستفيد رئيسي يتقدم بطلب للحصول على Interreg NEXT MED First Call - الموعد النهائي الممتد 30 مايو 2024؟هل لديك مقترح وتبحث عن شريك ذو خبرة من لبنان? 
 
هل تبحث عن كيانات أخرى من الدول المؤهلة لاستكمال التحالف؟
 
ونحن على استعداد للانضمام إليكم في هذا المسعى ومساعدتكم في المقابل في تحديد المنظمات المحتملة.
 
راسلنا عبر البريد الإلكتروني على: info@ldn-lb.org



سجل في قاعدة بياناتنا الرئيسية


 


 


































 







Follow Us














































The Newswire, P.O.Box: 60-374, Jal El Dib, Beirut, Lebanon | Remove me",/news/interreg-next-med---a-message-to-lead-applicants,https://www.usthb.dz//storage/news/thumbnail/6kxIqR95HGKIOalT9brFRJlf5r2X8VDVgGuVhfV6.jpg
No title,"April 21 ,2024 by
                    Usthb","توزيع امتحانات الفصل الدراسي الثاني
 
جدول الاختبارات النهائية للفصل الدراسي الثاني",/news/Distribution-and-Schedule-of-final-exams-for-the-second-semester,https://www.usthb.dz//storage/news/thumbnail/mMdO3Kq45pcgz1Kb7y13ky69J2Cv3WjTLkIuuRb4.png
No title,"April 21 ,2024 by
                    Usthb",,/news/higher-education:-faculty-of-mathematics-at-houari-boumediene-university...-the-first-college-of-the-fourth-generation,https://www.usthb.dz//storage/news/thumbnail/6fBknJGRog6B7EuB5Q41lctiAoha9lMW1D1efvZS.png
No title,"April 16 ,2024 by
                    Usthb",إعلان الاستشارة رقم16-2024,/news/notice-of-consultation-no.16-2024,https://www.usthb.dz//storage/news/thumbnail/5N9Qwn6IvswBgB0eQJxlFDui9px713uRwxompKSS.png
No title,"April 23 ,2024 by
                    Usthb",إشعار بتمديد الموعد النهائي المتعلق بالإستشارة رقم 2024-16 بتاريخ 16 أفريل 2024,"/news/notice-of-extension-of-deadline-relating-to-consultation-n16-2024-of-April-16,-2024",https://www.usthb.dz//storage/news/thumbnail/i4jSjIYnElU3LJI0Dlu20jxEf8CnQbEa8Nmdo8LT.png
No title,"April 25 ,2024 by
                    Usthb","◀️عرض منحة دراسية من المجلس الهندي للعلاقات الثقافية ضمن برنامج LATA Mangeshkar
 
◀️عملية القبول لبرنامج LATA Mangeshkar
 
◀️عرض منحة دراسية من المجلس الهندي للعلاقات الثقافية في إطار البرنامج الهندي الأفريقي
 
◀️عملية القبول لبرنامج الهند وأفريقيا",/news/scholarship-offers-iccr-india,https://www.usthb.dz//storage/news/thumbnail/4QZZvfZ5nbVTazO88R5eNrB03YtwWEXULIoLHFjD.png
No title,"April 25 ,2024 by
                    Usthb","منحة ""France Excellence IFA"" للماستر 2",/news/Call-for-applications-from-the-French-Embassy-in-Algeria,https://www.usthb.dz//storage/news/thumbnail/129GBriaGZvcFAw58f4AyUypxpwukdsmowNtylYz.png
No title,"April 30 ,2024 by
                    Usthb",توجيه الطلاب من l1 إلى l2,/news/orientation-of-students-from-l1-to-l2,https://www.usthb.dz//storage/news/thumbnail/wBWP6Qs94SHnomMp0qw8ZTiMwl74ZbpbmYI0wHe2.png
No title,"May 07 ,2024 by
                    Usthb","منح دراسية بدولة كولومبيا
 
 منح دراسية بجامعة Insubrie بإيطاليا
 
 
برنامج جامعة انسوبريا للعام الدراسي 2024-2025",/news/Scholarship-offers,https://www.usthb.dz//storage/news/thumbnail/dHNBXeZ0nqbi58hhvtVfyA1KLFnfgJSWPtc8lEud.png
No title,"May 05 ,2024 by
                    Usthb","▶️مذكرة تجديد المنحة
 
بطاقة متابعة التدرج البيداغوجي للطلبة الممنوحين في الخارج2024- 2025",/news/scholarship-renewal-2024_2025,https://www.usthb.dz//storage/news/thumbnail/e0gOO3if1BpKiwHYWcw6byvlFfqko5aDvm7ooUr3.jpg
No title,"April 16 ,2024 by
                    Usthb",إعلان الاستشارة رقم17-2024,/news/notice-of-consultation-n°-17-2024,https://www.usthb.dz//storage/news/thumbnail/1sxHhllwjOslql35GV32aDVBI6yEMyWB8MygqoWs.png
No title,"April 18 ,2024 by
                    Usthb",إعلان الاستشارة رقم19-2024,/news/notice-of-consultation-n°19-2024,https://www.usthb.dz//storage/news/thumbnail/uSSUZi4pENhIcTEASU1Eea0WJxRC9rXSE5kh8c5x.png
No title,"May 09 ,2024 by
                    Usthb",إعلان الاستشارة رقم20-2024,/news/notice-of-consultation-n°20-2024,https://www.usthb.dz//storage/news/thumbnail/rHlLXAXa4QsDHiGHU69xLaGjpwmAKFVH5Ixz52rU.png
No title,"May 09 ,2024 by
                    Usthb",إعلان إلغاء الإستشارة رقم 13-2024,/news/announcement-of-cancellation-of-consultation-n°13-2024,https://www.usthb.dz//storage/news/thumbnail/8WOjGVYTo66G14EOELN1I5SVmQAqJjHTfSw5Y2xx.png
No title,"May 12 ,2024 by
                    Usthb",إعلان الاستشارة رقم21-2024,/news/notice-of-consultation-no.21-2024,https://www.usthb.dz//storage/news/thumbnail/TRrx1hpE7kFuPCIMskaxLyvYVt4SXmkE44Humkwn.png
No title,"May 12 ,2024 by
                    Usthb",إعلان الاستشارة رقم22-2024,/news/Notice-of-consultation-no.22-2024,https://www.usthb.dz//storage/news/thumbnail/fd4U1pf7ssmMEf407iylxoqN7nHDCYHKfvYTGFMT.png
No title,"May 12 ,2024 by
                    Usthb","▶️إعلان خاص بانتخاب الطلبة لعضوية المجلس التأديبي ومجلس إدارة الجامعة
 
▶️ إستمارة الترشح لعضوية المجلس التأديبي ومجلس الإدارة",/news/announcement-for-the-election-of-students-to-the-membership-of-the-disciplinary-council-and-the-board-of-directors-of-the-university,https://www.usthb.dz//storage/news/thumbnail/kaAIbyX9I3g1SYV8lwdZewPcBNKLuGbmGjC2e9Cq.jpg
No title,"May 14 ,2024 by
                    Usthb",,/news/the-first-competition-for-building-an-algerian-linux-distribution,https://www.usthb.dz//storage/news/thumbnail/34xMGVPjFQ9NZKWH6VH0spxlbAVdFqQfW42YVfrQ.png
No title,"May 19 ,2024 by
                    Usthb",,/news/conference-presented-by-Dr-BELGACEM-HABA-on-22-05-2024-at-the-usthb,https://www.usthb.dz//storage/news/thumbnail/Ah5wbUBGvGX1mrCxGCdHY5wDLrcgNJ1wjUFw8J8L.jpg
No title,"May 21 ,2024 by
                    Usthb",طعون نقاط السنة األولى ليسانس,/news/filing-appeals-for-licence-students-(first),https://www.usthb.dz//storage/news/thumbnail/kvxjlDnlehDPXs0FPBfvJaF0ZEOJfat728ZX2NTr.jpg
No title,"May 21 ,2024 by
                    Usthb",ورقة تعريفية لجائزة الأمير نايف للأمن العربي 2024,/news/Prince-Naif-Prize-for-Arab-Security,https://www.usthb.dz//storage/news/thumbnail/2kMqIqz9AC288OdJmK2rdneedZvAmkhmzhu6Axl0.jpg
No title,"May 21 ,2024 by
                    Usthb",إعلان الاستشارة رقم23-2024,/news/notice-of-consultation-no.23-2024,https://www.usthb.dz//storage/news/thumbnail/yTUntLtzohBJVkvsSdeyqH520cRuOcIRjPZvBREX.png
No title,"May 22 ,2024 by
                    Usthb",,/news/thanks-from-the-minister-for-participation-in-the-commemoration-of-national-student-day,https://www.usthb.dz//storage/news/thumbnail/zyz1TIUVbtcPeeJf1tR91YPrDAdHYSbm4KDOtyke.png
No title,"May 22 ,2024 by
                    Usthb",إعلان الاستشارة رقم24-2024,/news/notice-of-consultation-no.24-2024,https://www.usthb.dz//storage/news/thumbnail/KDfsmPGXLgLrZHWObrSqS8mqOquLX2AAMiVnnjOC.png
No title,"May 22 ,2024 by
                    Usthb",,/news/notice-of-provisional-award-of-consultation-no.20-2024,https://www.usthb.dz//storage/news/thumbnail/RVfL04TrGuGvJ6mT0BBTW3z5oEtSHIlIPt0BYJdu.png
No title,"May 25 ,2024 by
                    Usthb","▶️دعوة لتقديم الطلبات للحصول على منح JEAN SENAC
▶️شروط وأحكام الدعوة لتقديم الطلبات",/news/call-for-applications-for-the-jean-senac-scholarships,https://www.usthb.dz//storage/news/thumbnail/MJ12ijBl9mw2XXuQ2e4Tk2gYpGFcjAiYEk9GWwNr.png
No title,"May 27 ,2024 by
                    Usthb",SNV طعون نقاط السنة األولى ليسانس,/news/filing-appeals-for-licence-students-(first)-snv,https://www.usthb.dz//storage/news/thumbnail/XRuutweIbs8wHA07tjQXuME7krrEPcGoptaD82r0.jpg
